txn_id,txn_datetime,month,user_id,merchant_id,merchant_name,category,payment_method,amount_usd,cashback_usd,status
784,2025-02-16 16:37:00,2025-02,128,4,Merchant_04,Pharmacy,wallet_balance,2.98,0.03,success
1149,2025-02-16 17:11:00,2025-02,448,3,Merchant_03,Retail,debit_card,4.9,0.05,success
919,2025-02-16 18:53:00,2025-02,254,2,Merchant_02,Grocery,wallet_balance,19.85,0.2,success
1382,2025-02-16 18:55:00,2025-02,628,21,Merchant_21,Grocery,debit_card,6.53,0.26,success
1197,2025-02-16 19:03:00,2025-02,477,22,Merchant_22,Pharmacy,debit_card,22.58,0.23,success
1007,2025-02-16 19:18:00,2025-02,328,20,Merchant_20,Rides,wallet_balance,3.55,0.04,success
881,2025-02-16 19:56:00,2025-02,217,17,Merchant_17,FastFood,wallet_balance,1.07,0.01,success
771,2025-02-16 20:29:00,2025-02,120,2,Merchant_02,Grocery,wallet_balance,25.21,0.25,success
1166,2025-02-16 20:31:00,2025-02,464,19,Merchant_19,Grocery,wallet_balance,3.18,0.03,success
1361,2025-02-16 20:42:00,2025-02,612,2,Merchant_02,Grocery,debit_card,11.2,0.11,success
1556,2025-02-16 22:50:00,2025-02,789,13,Merchant_13,Pharmacy,wallet_balance,9.04,0.09,success
1294,2025-02-16 23:01:00,2025-02,557,21,Merchant_21,Grocery,wallet_balance,4.2,0.04,success
847,2025-02-16 23:36:00,2025-02,191,24,Merchant_24,Grocery,debit_card,34.58,0.35,success
1163,2025-02-16 23:41:00,2025-02,455,15,Merchant_15,Grocery,debit_card,9.83,0.1,success
1445,2025-02-16 23:43:00,2025-02,693,25,Merchant_25,Rides,debit_card,2.63,0.03,success
1259,2025-02-16 23:55:00,2025-02,525,19,Merchant_19,Grocery,debit_card,34.41,0.34,success
1400,2025-02-17 00:13:00,2025-02,644,24,Merchant_24,Grocery,wallet_balance,6.15,0.06,success
1429,2025-02-17 00:51:00,2025-02,667,4,Merchant_04,Pharmacy,wallet_balance,36.09,0.36,success
718,2025-02-17 00:52:00,2025-02,66,10,Merchant_10,Grocery,credit_card,20.14,0.2,success
1468,2025-02-17 01:00:00,2025-02,707,1,Merchant_01,Pharmacy,wallet_balance,18.3,0.18,success
835,2025-02-17 02:17:00,2025-02,177,24,Merchant_24,Grocery,bank_transfer,11.89,0.12,success
1233,2025-02-17 02:34:00,2025-02,511,15,Merchant_15,Grocery,credit_card,6.81,0.07,success
1387,2025-02-17 02:35:00,2025-02,629,6,Merchant_06,FastFood,wallet_balance,1.27,0.01,success
1257,2025-02-17 03:12:00,2025-02,523,17,Merchant_17,FastFood,debit_card,6.86,0.07,success
657,2025-02-17 03:21:00,2025-02,7,6,Merchant_06,FastFood,debit_card,7.74,0.08,success
966,2025-02-17 06:01:00,2025-02,288,2,Merchant_02,Grocery,debit_card,15.3,0.15,success
1067,2025-02-17 07:05:00,2025-02,382,8,Merchant_08,Grocery,debit_card,13.41,0.13,success
1266,2025-02-17 07:11:00,2025-02,529,23,Merchant_23,Retail,bank_transfer,94.21,0.94,success
1383,2025-02-17 08:30:00,2025-02,628,4,Merchant_04,Pharmacy,debit_card,9.21,0.09,success
1030,2025-02-17 09:26:00,2025-02,358,14,Merchant_14,Retail,bank_transfer,3.34,0.03,success
1369,2025-02-17 11:29:00,2025-02,616,2,Merchant_02,Grocery,credit_card,3.47,0.03,success
1423,2025-02-17 12:37:00,2025-02,660,23,Merchant_23,Retail,wallet_balance,7.33,0.07,success
751,2025-02-17 12:44:00,2025-02,102,6,Merchant_06,FastFood,bank_transfer,4.39,0.18,failed
860,2025-02-17 12:46:00,2025-02,207,9,Merchant_09,FastFood,credit_card,2.56,0.03,success
1006,2025-02-17 14:33:00,2025-02,327,23,Merchant_23,Retail,wallet_balance,6.16,0.06,success
1455,2025-02-17 17:25:00,2025-02,703,7,Merchant_07,Rides,wallet_balance,1.25,0.01,success
1009,2025-02-17 17:26:00,2025-02,330,6,Merchant_06,FastFood,debit_card,9.14,0.09,success
1174,2025-02-17 17:31:00,2025-02,467,22,Merchant_22,Pharmacy,debit_card,6.21,0.06,success
1398,2025-02-17 18:39:00,2025-02,639,1,Merchant_01,Pharmacy,debit_card,11.92,0.12,success
1288,2025-02-17 19:00:00,2025-02,552,20,Merchant_20,Rides,credit_card,1.07,0.01,success
1243,2025-02-17 19:14:00,2025-02,514,9,Merchant_09,FastFood,wallet_balance,4.74,0.05,success
1528,2025-02-17 20:55:00,2025-02,762,21,Merchant_21,Grocery,credit_card,7.52,0.08,success
1470,2025-02-17 21:55:00,2025-02,712,7,Merchant_07,Rides,wallet_balance,0.75,0.01,success
1517,2025-02-17 22:09:00,2025-02,745,21,Merchant_21,Grocery,debit_card,7.29,0.07,success
1077,2025-02-17 22:48:00,2025-02,387,18,Merchant_18,Rides,debit_card,1.1,0.01,failed
1377,2025-02-18 00:29:00,2025-02,620,14,Merchant_14,Retail,credit_card,25.67,0.26,success
750,2025-02-18 00:29:00,2025-02,102,10,Merchant_10,Grocery,credit_card,17.84,0.71,success
1333,2025-02-18 00:32:00,2025-02,590,1,Merchant_01,Pharmacy,debit_card,5.97,0.06,success
906,2025-02-18 00:44:00,2025-02,240,10,Merchant_10,Grocery,credit_card,5.37,0.21,success
692,2025-02-18 01:21:00,2025-02,48,4,Merchant_04,Pharmacy,wallet_balance,10.87,0.11,success
1447,2025-02-18 02:19:00,2025-02,694,14,Merchant_14,Retail,bank_transfer,1.51,0.02,success
1432,2025-02-18 02:42:00,2025-02,678,12,Merchant_12,Rides,wallet_balance,1.1,0.01,success
710,2025-02-18 04:36:00,2025-02,64,17,Merchant_17,FastFood,wallet_balance,3.39,0.03,success
733,2025-02-18 04:42:00,2025-02,85,19,Merchant_19,Grocery,wallet_balance,11.15,0.11,success
759,2025-02-18 05:05:00,2025-02,109,3,Merchant_03,Retail,credit_card,20.6,0.21,success
1313,2025-02-18 05:18:00,2025-02,574,5,Merchant_05,Grocery,wallet_balance,4.9,0.05,success
1194,2025-02-18 05:36:00,2025-02,476,23,Merchant_23,Retail,wallet_balance,22.81,0.23,success
1201,2025-02-18 05:49:00,2025-02,481,4,Merchant_04,Pharmacy,credit_card,12.74,0.13,success
1458,2025-02-18 05:52:00,2025-02,705,3,Merchant_03,Retail,bank_transfer,10.38,0.1,success
1189,2025-02-18 06:52:00,2025-02,475,3,Merchant_03,Retail,wallet_balance,52.67,0.53,success
1043,2025-02-18 07:11:00,2025-02,368,7,Merchant_07,Rides,wallet_balance,1.88,0.02,success
1147,2025-02-18 07:14:00,2025-02,448,14,Merchant_14,Retail,credit_card,4.82,0.05,success
1229,2025-02-18 07:49:00,2025-02,509,3,Merchant_03,Retail,wallet_balance,23.29,0.23,success
939,2025-02-18 08:08:00,2025-02,264,8,Merchant_08,Grocery,wallet_balance,9.33,0.09,success
1406,2025-02-18 08:14:00,2025-02,647,12,Merchant_12,Rides,credit_card,2.23,0.02,success
1219,2025-02-18 08:36:00,2025-02,497,7,Merchant_07,Rides,credit_card,5.13,0.05,success
822,2025-02-18 09:17:00,2025-02,162,21,Merchant_21,Grocery,debit_card,10.18,0.1,failed
1185,2025-02-18 11:36:00,2025-02,474,18,Merchant_18,Rides,debit_card,0.75,0.01,success
1444,2025-02-18 13:27:00,2025-02,686,24,Merchant_24,Grocery,bank_transfer,14.83,0.15,success
1225,2025-02-18 14:37:00,2025-02,505,17,Merchant_17,FastFood,debit_card,3.74,0.04,success
838,2025-02-18 15:29:00,2025-02,179,8,Merchant_08,Grocery,wallet_balance,18.03,0.18,success
1533,2025-02-18 15:32:00,2025-02,771,1,Merchant_01,Pharmacy,wallet_balance,11.26,0.11,success
956,2025-02-18 16:19:00,2025-02,278,16,Merchant_16,Grocery,wallet_balance,26.62,0.27,success
1076,2025-02-18 16:25:00,2025-02,387,9,Merchant_09,FastFood,credit_card,3.96,0.04,success
1467,2025-02-18 16:36:00,2025-02,707,20,Merchant_20,Rides,bank_transfer,1.62,0.02,success
1170,2025-02-18 17:11:00,2025-02,466,18,Merchant_18,Rides,debit_card,2.36,0.02,success
1454,2025-02-18 18:42:00,2025-02,702,9,Merchant_09,FastFood,debit_card,7.18,0.07,reversed
1327,2025-02-18 19:46:00,2025-02,587,4,Merchant_04,Pharmacy,credit_card,61.82,0.62,success
1080,2025-02-18 22:01:00,2025-02,388,10,Merchant_10,Grocery,credit_card,32.21,0.32,success
795,2025-02-18 22:16:00,2025-02,139,16,Merchant_16,Grocery,wallet_balance,6.29,0.25,success
1240,2025-02-18 23:52:00,2025-02,512,24,Merchant_24,Grocery,credit_card,14.64,0.15,success
1133,2025-02-19 01:28:00,2025-02,439,8,Merchant_08,Grocery,bank_transfer,29.22,0.29,success
1414,2025-02-19 04:41:00,2025-02,650,4,Merchant_04,Pharmacy,wallet_balance,14.25,0.14,success
999,2025-02-19 05:31:00,2025-02,320,22,Merchant_22,Pharmacy,wallet_balance,16.45,0.16,success
1226,2025-02-19 06:16:00,2025-02,505,9,Merchant_09,FastFood,debit_card,6.01,0.06,success
1388,2025-02-19 07:12:00,2025-02,629,22,Merchant_22,Pharmacy,wallet_balance,5.61,0.06,success
979,2025-02-19 07:27:00,2025-02,301,22,Merchant_22,Pharmacy,wallet_balance,19.67,0.2,success
1096,2025-02-19 08:37:00,2025-02,401,13,Merchant_13,Pharmacy,wallet_balance,24.74,0.25,success
757,2025-02-19 09:23:00,2025-02,104,14,Merchant_14,Retail,wallet_balance,7.97,0.08,success
821,2025-02-19 10:42:00,2025-02,157,8,Merchant_08,Grocery,wallet_balance,1.37,0.01,success
1548,2025-02-19 10:58:00,2025-02,783,15,Merchant_15,Grocery,credit_card,16.88,0.68,success
886,2025-02-19 11:59:00,2025-02,224,18,Merchant_18,Rides,wallet_balance,2.13,0.02,success
1488,2025-02-19 12:27:00,2025-02,724,24,Merchant_24,Grocery,wallet_balance,33.32,0.33,success
768,2025-02-19 16:29:00,2025-02,116,5,Merchant_05,Grocery,bank_transfer,14.75,0.15,success
918,2025-02-19 16:38:00,2025-02,249,21,Merchant_21,Grocery,bank_transfer,1.2,0.01,success
867,2025-02-19 16:46:00,2025-02,211,18,Merchant_18,Rides,wallet_balance,11.29,0.11,success
804,2025-02-19 17:34:00,2025-02,152,2,Merchant_02,Grocery,credit_card,19.65,0.2,failed
781,2025-02-19 17:57:00,2025-02,125,19,Merchant_19,Grocery,debit_card,3.59,0.14,success
969,2025-02-19 18:09:00,2025-02,291,7,Merchant_07,Rides,wallet_balance,1.29,0.01,success
869,2025-02-19 19:06:00,2025-02,212,2,Merchant_02,Grocery,debit_card,4.25,0.04,success
1074,2025-02-19 19:26:00,2025-02,386,7,Merchant_07,Rides,debit_card,3.58,0.04,success
1065,2025-02-19 19:47:00,2025-02,382,14,Merchant_14,Retail,debit_card,29.2,0.29,success
953,2025-02-19 20:33:00,2025-02,276,9,Merchant_09,FastFood,debit_card,4.23,0.04,success
1332,2025-02-19 21:05:00,2025-02,590,3,Merchant_03,Retail,debit_card,38.79,0.39,success
1326,2025-02-19 21:10:00,2025-02,585,12,Merchant_12,Rides,wallet_balance,2.59,0.03,success
742,2025-02-19 22:28:00,2025-02,96,21,Merchant_21,Grocery,debit_card,5.66,0.06,success
1489,2025-02-19 22:37:00,2025-02,724,22,Merchant_22,Pharmacy,debit_card,9.2,0.09,success
950,2025-02-19 22:49:00,2025-02,276,18,Merchant_18,Rides,wallet_balance,4.32,0.04,success
1422,2025-02-20 00:21:00,2025-02,660,17,Merchant_17,FastFood,debit_card,3.49,0.03,success
785,2025-02-20 01:32:00,2025-02,128,8,Merchant_08,Grocery,credit_card,8.25,0.08,success
658,2025-02-20 01:55:00,2025-02,10,20,Merchant_20,Rides,debit_card,9.61,0.1,success
1339,2025-02-20 03:31:00,2025-02,593,4,Merchant_04,Pharmacy,debit_card,36.81,0.37,success
848,2025-02-20 04:21:00,2025-02,191,3,Merchant_03,Retail,debit_card,21.03,0.21,success
1218,2025-02-20 06:37:00,2025-02,497,11,Merchant_11,Rides,wallet_balance,2.86,0.03,success
852,2025-02-20 08:43:00,2025-02,197,6,Merchant_06,FastFood,debit_card,8.35,0.33,success
793,2025-02-20 08:57:00,2025-02,137,13,Merchant_13,Pharmacy,wallet_balance,1.73,0.02,success
748,2025-02-20 09:13:00,2025-02,97,1,Merchant_01,Pharmacy,debit_card,41.09,0.41,success
1463,2025-02-20 10:17:00,2025-02,706,20,Merchant_20,Rides,bank_transfer,3.11,0.03,success
697,2025-02-20 10:21:00,2025-02,53,12,Merchant_12,Rides,wallet_balance,9.16,0.09,success
1349,2025-02-20 10:30:00,2025-02,601,2,Merchant_02,Grocery,wallet_balance,9.34,0.37,success
712,2025-02-20 12:02:00,2025-02,64,6,Merchant_06,FastFood,bank_transfer,10.07,0.1,success
706,2025-02-20 12:04:00,2025-02,59,8,Merchant_08,Grocery,debit_card,13.67,0.14,success
1560,2025-02-20 13:00:00,2025-02,794,16,Merchant_16,Grocery,wallet_balance,9.09,0.09,success
1292,2025-02-20 13:44:00,2025-02,555,16,Merchant_16,Grocery,debit_card,2.08,0.02,success
887,2025-02-20 13:50:00,2025-02,224,10,Merchant_10,Grocery,wallet_balance,1.32,0.01,success
1031,2025-02-20 15:30:00,2025-02,358,14,Merchant_14,Retail,credit_card,116.06,1.16,success
1276,2025-02-20 16:48:00,2025-02,540,23,Merchant_23,Retail,bank_transfer,16.04,0.16,success
854,2025-02-20 17:11:00,2025-02,198,14,Merchant_14,Retail,wallet_balance,21.53,0.22,success
1217,2025-02-20 17:30:00,2025-02,494,14,Merchant_14,Retail,bank_transfer,15.71,0.16,success
810,2025-02-20 17:35:00,2025-02,154,8,Merchant_08,Grocery,wallet_balance,16.81,0.17,success
668,2025-02-20 18:11:00,2025-02,27,25,Merchant_25,Rides,wallet_balance,2.47,0.02,success
1014,2025-02-20 18:35:00,2025-02,334,10,Merchant_10,Grocery,credit_card,3.87,0.04,success
709,2025-02-20 18:48:00,2025-02,60,16,Merchant_16,Grocery,debit_card,37.48,1.5,success
1278,2025-02-20 19:00:00,2025-02,541,1,Merchant_01,Pharmacy,wallet_balance,20.84,0.21,success
1091,2025-02-20 19:39:00,2025-02,399,4,Merchant_04,Pharmacy,debit_card,17.12,0.17,success
1392,2025-02-20 21:25:00,2025-02,635,10,Merchant_10,Grocery,wallet_balance,11.88,0.12,success
1271,2025-02-20 21:38:00,2025-02,530,8,Merchant_08,Grocery,debit_card,1.31,0.01,success
1168,2025-02-20 22:22:00,2025-02,464,24,Merchant_24,Grocery,bank_transfer,6.34,0.06,success
933,2025-02-21 00:53:00,2025-02,262,6,Merchant_06,FastFood,wallet_balance,6.93,0.07,success
1180,2025-02-21 01:18:00,2025-02,473,7,Merchant_07,Rides,wallet_balance,2.35,0.02,success
1465,2025-02-21 02:07:00,2025-02,706,1,Merchant_01,Pharmacy,debit_card,14.27,0.14,success
1354,2025-02-21 04:35:00,2025-02,602,19,Merchant_19,Grocery,debit_card,9.14,0.09,success
687,2025-02-21 04:44:00,2025-02,44,25,Merchant_25,Rides,wallet_balance,2.56,0.03,success
1277,2025-02-21 06:18:00,2025-02,540,9,Merchant_09,FastFood,wallet_balance,12.16,0.49,success
724,2025-02-21 07:43:00,2025-02,76,12,Merchant_12,Rides,debit_card,7.08,0.07,success
744,2025-02-21 07:45:00,2025-02,96,21,Merchant_21,Grocery,wallet_balance,22.31,0.22,success
1029,2025-02-21 08:01:00,2025-02,358,9,Merchant_09,FastFood,wallet_balance,2.03,0.02,success
1253,2025-02-21 08:32:00,2025-02,522,3,Merchant_03,Retail,wallet_balance,29.9,0.3,success
1428,2025-02-21 09:32:00,2025-02,667,22,Merchant_22,Pharmacy,debit_card,22.28,0.22,success
995,2025-02-21 12:07:00,2025-02,319,4,Merchant_04,Pharmacy,debit_card,48.15,0.48,success
1047,2025-02-21 14:25:00,2025-02,370,19,Merchant_19,Grocery,credit_card,35.05,0.35,success
691,2025-02-21 14:53:00,2025-02,48,21,Merchant_21,Grocery,debit_card,5.37,0.05,success
1544,2025-02-21 16:24:00,2025-02,782,12,Merchant_12,Rides,bank_transfer,6.78,0.07,success
987,2025-02-21 16:30:00,2025-02,309,2,Merchant_02,Grocery,debit_card,7.41,0.07,success
1448,2025-02-21 16:54:00,2025-02,699,19,Merchant_19,Grocery,wallet_balance,7.41,0.07,success
799,2025-02-21 17:09:00,2025-02,142,18,Merchant_18,Rides,credit_card,8.19,0.08,success
721,2025-02-21 18:01:00,2025-02,74,3,Merchant_03,Retail,wallet_balance,14.21,0.14,success
1551,2025-02-21 19:06:00,2025-02,787,16,Merchant_16,Grocery,wallet_balance,10.36,0.1,success
1334,2025-02-21 20:11:00,2025-02,591,3,Merchant_03,Retail,wallet_balance,13.82,0.14,success
1405,2025-02-21 21:23:00,2025-02,645,21,Merchant_21,Grocery,debit_card,6.86,0.07,success
1120,2025-02-21 22:41:00,2025-02,432,23,Merchant_23,Retail,wallet_balance,7.38,0.07,success
813,2025-02-21 22:55:00,2025-02,155,21,Merchant_21,Grocery,credit_card,32.68,0.33,success
1053,2025-02-21 23:21:00,2025-02,372,17,Merchant_17,FastFood,wallet_balance,7.64,0.08,success
747,2025-02-21 23:36:00,2025-02,97,13,Merchant_13,Pharmacy,debit_card,18.76,0.19,success
857,2025-02-22 00:39:00,2025-02,198,10,Merchant_10,Grocery,debit_card,3.87,0.04,success
859,2025-02-22 01:28:00,2025-02,207,17,Merchant_17,FastFood,wallet_balance,4.44,0.04,success
654,2025-02-22 01:46:00,2025-02,4,4,Merchant_04,Pharmacy,wallet_balance,28.81,0.29,success
1379,2025-02-22 01:46:00,2025-02,626,19,Merchant_19,Grocery,bank_transfer,11.28,0.11,success
917,2025-02-22 02:23:00,2025-02,249,24,Merchant_24,Grocery,credit_card,12.92,0.13,success
1192,2025-02-22 02:39:00,2025-02,476,3,Merchant_03,Retail,wallet_balance,26.37,0.26,success
1183,2025-02-22 02:52:00,2025-02,474,21,Merchant_21,Grocery,debit_card,6.31,0.06,success
700,2025-02-22 04:25:00,2025-02,54,11,Merchant_11,Rides,wallet_balance,1.96,0.02,success
676,2025-02-22 04:51:00,2025-02,38,9,Merchant_09,FastFood,debit_card,1.9,0.08,success
874,2025-02-22 05:00:00,2025-02,214,21,Merchant_21,Grocery,credit_card,25.34,1.01,success
951,2025-02-22 07:32:00,2025-02,276,7,Merchant_07,Rides,credit_card,0.75,0.01,success
1314,2025-02-22 10:08:00,2025-02,577,18,Merchant_18,Rides,wallet_balance,5.93,0.06,success
1373,2025-02-22 12:56:00,2025-02,619,18,Merchant_18,Rides,debit_card,1.71,0.02,success
1367,2025-02-22 14:27:00,2025-02,615,8,Merchant_08,Grocery,wallet_balance,9.67,0.1,success
1291,2025-02-22 15:07:00,2025-02,555,4,Merchant_04,Pharmacy,credit_card,35.4,0.35,success
1540,2025-02-22 17:15:00,2025-02,780,2,Merchant_02,Grocery,debit_card,17.74,0.18,success
1141,2025-02-22 17:23:00,2025-02,445,12,Merchant_12,Rides,credit_card,2.03,0.02,success
910,2025-02-22 17:23:00,2025-02,247,24,Merchant_24,Grocery,wallet_balance,11.0,0.11,success
1395,2025-02-22 17:57:00,2025-02,636,11,Merchant_11,Rides,wallet_balance,1.43,0.01,success
1402,2025-02-22 19:30:00,2025-02,645,12,Merchant_12,Rides,wallet_balance,2.46,0.02,success
1558,2025-02-22 20:09:00,2025-02,789,17,Merchant_17,FastFood,wallet_balance,6.37,0.06,success
680,2025-02-22 22:40:00,2025-02,39,16,Merchant_16,Grocery,debit_card,6.02,0.06,success
1413,2025-02-22 23:56:00,2025-02,650,17,Merchant_17,FastFood,debit_card,4.5,0.04,success
814,2025-02-23 00:08:00,2025-02,155,15,Merchant_15,Grocery,wallet_balance,17.93,0.18,success
1087,2025-02-23 00:15:00,2025-02,397,5,Merchant_05,Grocery,credit_card,2.89,0.03,success
1365,2025-02-23 00:59:00,2025-02,614,24,Merchant_24,Grocery,debit_card,21.35,0.21,success
1547,2025-02-23 02:35:00,2025-02,782,11,Merchant_11,Rides,credit_card,2.66,0.03,success
940,2025-02-23 02:48:00,2025-02,267,13,Merchant_13,Pharmacy,wallet_balance,9.72,0.1,success
1394,2025-02-23 03:25:00,2025-02,635,6,Merchant_06,FastFood,wallet_balance,3.96,0.04,success
1026,2025-02-23 03:29:00,2025-02,352,7,Merchant_07,Rides,wallet_balance,2.03,0.02,success
786,2025-02-23 05:37:00,2025-02,128,1,Merchant_01,Pharmacy,debit_card,16.23,0.16,success
863,2025-02-23 05:41:00,2025-02,209,21,Merchant_21,Grocery,credit_card,29.38,0.29,success
1112,2025-02-23 07:45:00,2025-02,425,17,Merchant_17,FastFood,wallet_balance,2.69,0.03,success
1019,2025-02-23 07:52:00,2025-02,345,16,Merchant_16,Grocery,wallet_balance,9.97,0.1,success
826,2025-02-23 08:15:00,2025-02,169,17,Merchant_17,FastFood,credit_card,7.65,0.08,success
902,2025-02-23 08:17:00,2025-02,237,18,Merchant_18,Rides,wallet_balance,0.93,0.01,success
920,2025-02-23 08:50:00,2025-02,254,12,Merchant_12,Rides,wallet_balance,2.69,0.03,success
1344,2025-02-23 09:32:00,2025-02,596,3,Merchant_03,Retail,credit_card,5.81,0.06,failed
760,2025-02-23 09:54:00,2025-02,109,10,Merchant_10,Grocery,debit_card,6.54,0.07,success
885,2025-02-23 11:20:00,2025-02,224,2,Merchant_02,Grocery,credit_card,16.16,0.16,success
1035,2025-02-23 12:00:00,2025-02,364,2,Merchant_02,Grocery,debit_card,18.96,0.19,success
1328,2025-02-23 12:06:00,2025-02,587,23,Merchant_23,Retail,debit_card,28.75,0.29,success
970,2025-02-23 13:40:00,2025-02,291,9,Merchant_09,FastFood,wallet_balance,1.53,0.02,success
1137,2025-02-23 14:01:00,2025-02,441,22,Merchant_22,Pharmacy,bank_transfer,18.07,0.18,success
1252,2025-02-23 14:28:00,2025-02,522,23,Merchant_23,Retail,wallet_balance,53.89,0.54,success
1319,2025-02-23 14:53:00,2025-02,579,2,Merchant_02,Grocery,wallet_balance,35.02,0.35,success
746,2025-02-23 15:19:00,2025-02,97,9,Merchant_09,FastFood,credit_card,0.75,0.01,success
1426,2025-02-23 15:20:00,2025-02,663,7,Merchant_07,Rides,wallet_balance,11.84,0.12,success
1450,2025-02-23 15:52:00,2025-02,699,12,Merchant_12,Rides,wallet_balance,1.36,0.01,success
693,2025-02-23 16:02:00,2025-02,50,24,Merchant_24,Grocery,credit_card,33.22,0.33,success
1401,2025-02-23 17:43:00,2025-02,644,21,Merchant_21,Grocery,wallet_balance,26.51,0.27,success
1280,2025-02-23 17:46:00,2025-02,545,13,Merchant_13,Pharmacy,wallet_balance,17.88,0.18,reversed
1228,2025-02-23 18:46:00,2025-02,509,12,Merchant_12,Rides,wallet_balance,3.64,0.04,success
926,2025-02-23 18:53:00,2025-02,257,24,Merchant_24,Grocery,credit_card,11.14,0.11,success
957,2025-02-23 19:27:00,2025-02,278,16,Merchant_16,Grocery,wallet_balance,6.91,0.07,success
870,2025-02-23 20:31:00,2025-02,212,24,Merchant_24,Grocery,wallet_balance,15.48,0.15,success
853,2025-02-23 20:46:00,2025-02,198,13,Merchant_13,Pharmacy,credit_card,4.98,0.05,success
962,2025-02-23 21:54:00,2025-02,285,16,Merchant_16,Grocery,wallet_balance,12.33,0.12,success
982,2025-02-23 22:43:00,2025-02,302,7,Merchant_07,Rides,credit_card,2.9,0.03,success
1322,2025-02-23 22:50:00,2025-02,581,9,Merchant_09,FastFood,wallet_balance,3.33,0.03,success
880,2025-02-23 23:17:00,2025-02,215,17,Merchant_17,FastFood,wallet_balance,5.83,0.06,success
671,2025-02-23 23:39:00,2025-02,27,1,Merchant_01,Pharmacy,wallet_balance,16.24,0.16,success
1202,2025-02-24 00:48:00,2025-02,481,9,Merchant_09,FastFood,wallet_balance,4.22,0.17,success
1345,2025-02-24 01:01:00,2025-02,596,10,Merchant_10,Grocery,wallet_balance,8.83,0.09,success
1325,2025-02-24 02:01:00,2025-02,585,6,Merchant_06,FastFood,wallet_balance,9.22,0.09,success
776,2025-02-24 03:33:00,2025-02,121,13,Merchant_13,Pharmacy,wallet_balance,26.36,0.26,success
964,2025-02-24 03:57:00,2025-02,286,23,Merchant_23,Retail,wallet_balance,72.73,0.73,success
1290,2025-02-24 05:14:00,2025-02,555,5,Merchant_05,Grocery,wallet_balance,4.33,0.04,success
1100,2025-02-24 05:27:00,2025-02,411,14,Merchant_14,Retail,wallet_balance,0.75,0.01,success
1538,2025-02-24 06:59:00,2025-02,778,19,Merchant_19,Grocery,bank_transfer,8.66,0.09,success
930,2025-02-24 07:01:00,2025-02,259,5,Merchant_05,Grocery,bank_transfer,12.61,0.13,success
